CPERSONA_COMPANIA	CSUBSISTEMA	CGRUPOPRODUCTO	CPRODUCTO	CTIPOBANCA	CESTATUSCUENTA	CSUBSISTEMA_TRANSACCION	CTRANSACCION	VERSIONTRANSACCION	CMONEDA	CTIPOHORARIO	DIASEMANA	FHASTA	FDESDE	HORADESDE	HORAHASTA	MONTOMAXIMO	CODIGOREGISTRO	VERSIONCONTROL
2	01	01	001	1	001	01	0200	01	USD	N	6	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,019101	0000	2400	10000000	20101001100101020001USDN6	0
2	01	01	001	1	001	01	0200	01	USD	N	7	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,021877	0000	2400	10000000	20101001100101020001USDN7	0
2	01	00	000	1	001	01	2062	01	USD	N	1	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,096243	0000	2400	10000000	20100000100101206201USDN1	0
2	01	00	000	1	001	01	2062	01	USD	N	2	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,099169	0000	2400	10000000	20100000100101206201USDN2	0
2	01	00	000	1	001	01	2062	01	USD	N	3	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,101792	0000	2400	10000000	20100000100101206201USDN3	0
2	01	00	000	1	001	01	2062	01	USD	N	4	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,104581	0000	2400	10000000	20100000100101206201USDN4	0
2	01	00	000	1	001	01	2062	01	USD	N	5	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,107919	0000	2400	10000000	20100000100101206201USDN5	0
2	01	00	000	1	001	01	2062	01	USD	N	6	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,110874	0000	2400	10000000	20100000100101206201USDN6	0
2	01	00	000	1	001	01	2062	01	USD	N	7	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,114079	0000	2400	10000000	20100000100101206201USDN7	0
2	25	00	000	1	001	25	2011	01	USD	N	1	31/12/2999 0:00:00,000000	18/8/2017 15:35:50,379290	0700	2359	100000	22500000100125201101USDN1	1
2	25	00	000	1	001	25	2011	01	USD	N	2	31/12/2999 0:00:00,000000	18/8/2017 15:35:50,434454	0700	2359	100000	22500000100125201101USDN2	1
2	25	00	000	1	001	25	2011	01	USD	N	3	31/12/2999 0:00:00,000000	18/8/2017 15:35:50,482141	0700	2359	100000	22500000100125201101USDN3	1
2	25	00	000	1	001	25	2011	01	USD	N	4	31/12/2999 0:00:00,000000	18/8/2017 15:35:50,527589	0700	2359	100000	22500000100125201101USDN4	1
2	25	00	000	1	001	25	2011	01	USD	N	5	31/12/2999 0:00:00,000000	18/8/2017 15:35:50,580753	0700	2359	100000	22500000100125201101USDN5	1
2	25	00	000	1	001	25	2011	01	USD	N	6	31/12/2999 0:00:00,000000	18/8/2017 15:35:50,623966	0700	2359	100000	22500000100125201101USDN6	1
2	25	00	000	1	001	25	2011	01	USD	N	7	31/12/2999 0:00:00,000000	18/8/2017 15:35:50,675543	0700	2359	100000	22500000100125201101USDN7	1
2	14	00	000	1	002	14	5007	01	USD	N	2	31/12/2999 0:00:00,000000	9/10/2018 12:21:52,567000	0700	2359	1000	21400000100214500701USDN2	1
2	14	00	000	1	002	14	5007	01	USD	N	3	31/12/2999 0:00:00,000000	9/10/2018 12:21:52,592000	0700	2359	1000	21400000100214500701USDN3	1
2	14	00	000	1	002	14	5007	01	USD	N	4	31/12/2999 0:00:00,000000	9/10/2018 12:21:52,615000	0700	2359	1000	21400000100214500701USDN4	1
2	14	00	000	1	002	14	5007	01	USD	N	5	31/12/2999 0:00:00,000000	9/10/2018 12:21:52,638000	0700	2359	1000	21400000100214500701USDN5	1
2	14	00	000	1	002	14	5007	01	USD	N	6	31/12/2999 0:00:00,000000	9/10/2018 12:21:52,664000	0700	2359	1000	21400000100214500701USDN6	1
2	14	00	000	1	002	14	5007	01	USD	N	7	31/12/2999 0:00:00,000000	9/10/2018 12:21:52,693000	0700	2359	1000	21400000100214500701USDN7	1
2	14	00	000	1	002	14	5007	01	USD	N	1	31/12/2999 0:00:00,000000	9/10/2018 12:21:52,535000	0700	2359	1000	21400000100214500701USDN1	1
2	00	01	001	1	001	00	3002	01	USD	N	2	31/12/2999 0:00:00,000000	14/7/2015 12:41:04,070855	0800	2400	10000	20001001100100300201USDN2	1
2	00	01	001	1	001	00	3002	01	USD	N	3	31/12/2999 0:00:00,000000	14/7/2015 12:41:04,090368	0800	2400	10000	20001001100100300201USDN3	1
2	00	01	001	1	001	00	3002	01	USD	N	4	31/12/2999 0:00:00,000000	14/7/2015 12:41:04,109852	0800	2400	10000	20001001100100300201USDN4	1
2	00	01	001	1	001	00	3002	01	USD	N	5	31/12/2999 0:00:00,000000	14/7/2015 12:41:04,128559	0800	2400	10000	20001001100100300201USDN5	1
2	00	01	001	1	001	00	3002	01	USD	N	6	31/12/2999 0:00:00,000000	14/7/2015 12:41:04,147070	0800	2400	10000	20001001100100300201USDN6	1
2	00	01	001	1	001	00	3006	01	USD	N	2	31/12/2999 0:00:00,000000	14/7/2015 12:47:22,813160	0800	2400	10000	20001001100100300601USDN2	1
2	00	01	001	1	001	00	3006	01	USD	N	3	31/12/2999 0:00:00,000000	14/7/2015 12:47:22,832463	0800	2400	10000	20001001100100300601USDN3	1
2	00	01	001	1	001	00	3006	01	USD	N	4	31/12/2999 0:00:00,000000	14/7/2015 12:47:22,851105	0800	2400	10000	20001001100100300601USDN4	1
2	00	01	001	1	001	00	3006	01	USD	N	5	31/12/2999 0:00:00,000000	14/7/2015 12:47:22,870179	0800	2400	10000	20001001100100300601USDN5	1
2	00	01	001	1	001	00	3006	01	USD	N	6	31/12/2999 0:00:00,000000	14/7/2015 12:47:22,888652	0800	2400	10000	20001001100100300601USDN6	1
2	00	01	001	1	001	00	4002	01	USD	N	2	31/12/2999 0:00:00,000000	28/3/2014 11:27:06,880060	0800	2400	10000	20001001100100400201USDN2	0
2	00	01	001	1	001	00	4002	01	USD	N	3	31/12/2999 0:00:00,000000	28/3/2014 11:27:06,889356	0800	2400	10000	20001001100100400201USDN3	0
2	00	01	001	1	001	00	4002	01	USD	N	4	31/12/2999 0:00:00,000000	28/3/2014 11:27:06,898506	0800	2400	10000	20001001100100400201USDN4	0
2	00	01	001	1	001	00	4002	01	USD	N	5	31/12/2999 0:00:00,000000	28/3/2014 11:27:06,907609	0800	2400	10000	20001001100100400201USDN5	0
2	00	01	001	1	001	00	4002	01	USD	N	6	31/12/2999 0:00:00,000000	28/3/2014 11:27:06,916768	0800	2400	10000	20001001100100400201USDN6	0
2	00	01	001	1	001	00	4006	01	USD	N	2	31/12/2999 0:00:00,000000	28/3/2014 11:32:42,890375	0800	2400	10000	20001001100100400601USDN2	0
2	00	01	001	1	001	00	4006	01	USD	N	3	31/12/2999 0:00:00,000000	28/3/2014 11:32:42,899364	0800	2400	10000	20001001100100400601USDN3	0
2	00	01	001	1	001	00	4006	01	USD	N	4	31/12/2999 0:00:00,000000	28/3/2014 11:32:42,908175	0800	2400	10000	20001001100100400601USDN4	0
2	00	01	001	1	001	00	4006	01	USD	N	5	31/12/2999 0:00:00,000000	28/3/2014 11:32:42,917033	0800	2400	10000	20001001100100400601USDN5	0
2	00	01	001	1	001	00	4006	01	USD	N	6	31/12/2999 0:00:00,000000	28/3/2014 11:32:42,926342	0800	2400	10000	20001001100100400601USDN6	0
2	25	00	000	1	001	25	5004	01	USD	N	6	31/12/2999 0:00:00,000000	23/5/2018 19:10:05,099238	0700	2359	100000	22500000100125500401USDN6	1
2	25	00	000	1	001	25	5004	01	USD	N	7	31/12/2999 0:00:00,000000	23/5/2018 19:10:05,163923	0700	2359	100000	22500000100125500401USDN7	1
2	18	01	001	1	001	18	3206	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320601USDN7	0
2	18	01	001	1	001	18	3207	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320701USDN7	0
2	18	01	001	1	001	18	3208	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320801USDN7	0
2	18	01	001	1	001	18	4000	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400001USDN7	0
2	18	01	001	1	001	18	4001	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400101USDN7	0
2	18	01	001	1	001	18	4002	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400201USDN7	0
2	18	01	001	1	001	18	4003	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400301USDN7	0
2	18	01	001	1	001	18	4004	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400401USDN7	0
2	18	01	001	1	001	18	4005	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400501USDN7	0
2	18	01	001	1	001	18	4015	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118401501USDN7	0
2	18	01	001	1	001	18	4020	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402001USDN7	0
2	18	01	001	1	001	18	4021	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402101USDN7	0
2	18	01	001	1	001	18	4022	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402201USDN7	0
2	18	01	001	1	001	18	3203	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320301USDN3	0
2	18	01	001	1	001	18	3204	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320401USDN3	0
2	18	01	001	1	001	18	3206	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320601USDN3	0
2	18	01	001	1	001	18	3207	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320701USDN3	0
2	18	01	001	1	001	18	3208	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320801USDN3	0
2	18	01	001	1	001	18	4000	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400001USDN3	0
2	18	01	001	1	001	18	4001	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400101USDN3	0
2	18	01	001	1	001	18	4002	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400201USDN3	0
2	04	00	000	1	001	04	4023	01	USD	N	1	31/12/2999 0:00:00,000000	5/5/2016 14:23:41,971658	0800	2300	100000	20400000100104402301USDN1	1
2	04	00	000	1	001	04	4023	01	USD	N	2	31/12/2999 0:00:00,000000	5/5/2016 14:23:42,016920	0800	2300	100000	20400000100104402301USDN2	1
2	04	00	000	1	001	04	4023	01	USD	N	3	31/12/2999 0:00:00,000000	5/5/2016 14:23:42,064209	0800	2300	100000	20400000100104402301USDN3	1
2	04	00	000	1	001	04	4023	01	USD	N	4	31/12/2999 0:00:00,000000	5/5/2016 14:23:42,152863	0800	2300	100000	20400000100104402301USDN4	1
2	04	00	000	1	001	04	4023	01	USD	N	5	31/12/2999 0:00:00,000000	5/5/2016 14:23:42,196829	0800	2300	100000	20400000100104402301USDN5	1
2	04	00	000	1	001	04	4023	01	USD	N	6	31/12/2999 0:00:00,000000	5/5/2016 14:23:42,237320	0800	2300	100000	20400000100104402301USDN6	1
2	18	01	001	1	001	18	4003	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400301USDN3	0
2	18	01	001	1	001	18	4004	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400401USDN3	0
2	18	01	001	1	001	18	4005	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400501USDN3	0
2	18	01	001	1	001	18	4015	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118401501USDN3	0
2	04	00	000	1	001	04	4023	01	USD	N	7	31/12/2999 0:00:00,000000	5/5/2016 14:23:42,315521	0800	2300	100000	20400000100104402301USDN7	1
2	02	00	000	1	001	02	3212	01	USD	N	2	31/12/2999 0:00:00,000000	28/6/2017 14:54:33,185000	0800	2000	1000000	20200000100102321201USDN2	0
2	02	00	000	1	001	02	3212	01	USD	N	3	31/12/2999 0:00:00,000000	28/6/2017 14:54:33,190000	0800	2000	1000000	20200000100102321201USDN3	0
2	02	00	000	1	001	02	3212	01	USD	N	4	31/12/2999 0:00:00,000000	28/6/2017 14:54:33,196000	0800	2000	1000000	20200000100102321201USDN4	0
2	02	00	000	1	001	02	3212	01	USD	N	6	31/12/2999 0:00:00,000000	28/6/2017 14:54:33,201000	0800	2000	1000000	20200000100102321201USDN6	0
2	02	00	000	1	001	02	3212	01	USD	N	5	31/12/2999 0:00:00,000000	28/6/2017 14:54:33,207000	0800	2000	1000000	20200000100102321201USDN5	0
2	02	00	000	1	001	02	3212	01	USD	N	7	31/12/2999 0:00:00,000000	28/6/2017 14:54:33,215000	0800	2000	1000000	20200000100102321201USDN7	0
2	02	00	000	1	001	02	3212	01	USD	N	1	31/12/2999 0:00:00,000000	28/6/2017 14:54:33,221000	0800	2000	1000000	20200000100102321201USDN1	0
2	18	01	001	1	001	18	4015	01	USD	N	4	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118401501USDN4	0
2	18	01	001	1	001	18	4004	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400401USDN1	0
2	18	01	001	1	001	18	4005	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400501USDN1	0
2	18	01	001	1	001	18	4250	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118425001USDN1	0
2	18	01	001	1	001	18	6001	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118600101USDN1	0
2	18	01	001	1	001	18	6016	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118601601USDN1	0
2	14	01	001	1	001	14	3005	01	USD	N	5	31/12/2999 0:00:00,000000	1/3/2014 21:45:59,000000	0700	2400	10000000	14021401001100114300501USDN5	0
2	14	01	001	1	001	14	6001	01	USD	N	4	31/12/2999 0:00:00,000000	1/3/2014 21:45:59,000000	0700	2400	10000000	13821401001100114600101USDN4	0
2	14	01	001	1	001	14	6001	01	USD	N	6	31/12/2999 0:00:00,000000	1/3/2014 21:45:59,000000	0700	2400	10000000	13821401001100114600101USDN6	0
2	18	01	001	1	001	18	6021	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118602101USDN1	0
2	18	01	001	1	001	18	6023	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118602301USDN1	0
2	18	01	001	1	001	18	6040	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118604001USDN1	0
2	18	01	001	1	001	18	6042	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118604201USDN1	0
2	18	01	001	1	001	18	6070	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118607001USDN1	0
2	18	01	001	1	001	18	6073	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118607301USDN1	0
2	18	01	001	1	001	18	6074	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118607401USDN1	0
2	18	01	001	1	001	18	3203	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320301USDN2	0
2	02	01	001	1	001	02	3082	01	USD	N	7	31/12/2999 0:00:00,000000	1/3/2014 22:17:40,000000	0700	2400	10000000	11320201001100102308201USDN7	0
2	18	01	001	1	001	18	3204	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320401USDN2	0
2	05	00	000	1	001	05	5011	01	USD	N	2	31/12/2999 0:00:00,000000	6/2/2015 18:11:58,000000	0800	2400	10000000	18420500000100105501101USDN2	0
2	05	00	000	1	001	05	5011	01	USD	N	6	31/12/2999 0:00:00,000000	6/2/2015 18:11:58,000000	0800	2400	10000000	18420500000100105501101USDN6	0
2	18	01	001	1	001	18	3206	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320601USDN2	0
2	18	01	001	1	001	18	3207	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320701USDN2	0
2	18	01	001	1	001	18	3208	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320801USDN2	0
2	18	01	001	1	001	18	4000	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400001USDN2	0
2	18	01	001	1	001	18	4001	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400101USDN2	0
2	18	01	001	1	001	18	4002	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400201USDN2	0
2	18	01	001	1	001	18	4003	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400301USDN2	0
2	05	00	000	1	001	05	5045	01	USD	N	3	31/12/2999 0:00:00,000000	6/2/2015 18:12:01,000000	0800	2400	10000000	18420500000100105504501USDN3	0
2	05	00	000	1	001	05	5045	01	USD	N	5	31/12/2999 0:00:00,000000	6/2/2015 18:12:01,000000	0800	2400	10000000	18420500000100105504501USDN5	0
2	18	01	001	1	001	18	4004	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400401USDN2	0
2	05	00	000	1	001	05	3100	01	USD	N	1	31/12/2999 0:00:00,000000	8/3/2016 9:44:23,549000	0000	2400	10000000	14420500000100105310001USDN1	3
2	21	01	001	1	001	21	1210	01	USD	N	2	31/12/2999 0:00:00,000000	1/3/2014 22:27:35,000000	0700	2400	10000000	15222101001100121121001USDN2	0
2	12	01	002	1	001	12	3028	01	USD	N	6	31/12/2999 0:00:00,000000	1/3/2014 22:28:10,000000	0000	2400	10000000	14421201002100112302801USDN6	0
2	18	01	001	1	001	18	4005	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400501USDN2	0
2	21	01	001	1	001	21	5003	01	USD	N	4	31/12/2999 0:00:00,000000	1/3/2014 22:27:40,000000	0700	2400	10000000	15022101001100121500301USDN4	0
2	18	01	001	1	001	18	4015	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118401501USDN2	0
2	02	01	001	1	001	02	3082	01	USD	N	6	31/12/2999 0:00:00,000000	5/3/2014 13:28:38,000000	0000	2400		11420201001100102308201USDN6	0
2	02	01	001	1	001	02	4082	01	USD	N	4	31/12/2999 0:00:00,000000	5/3/2014 13:29:34,000000	0000	2400		11420201001100102408201USDN4	0
2	00	01	001	1	001	00	2003	01	USD	N	1	31/12/2999 0:00:00,000000	5/3/2014 15:50:08,000000	0000	2400		15320001001100100200301USDN1	0
2	18	01	001	1	001	18	4020	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402001USDN2	0
2	18	01	001	1	001	18	4021	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402101USDN2	0
2	18	01	001	1	001	18	4022	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402201USDN2	0
2	18	01	001	1	001	18	4023	01	USD	N	2	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402301USDN2	0
2	18	01	001	1	001	18	4015	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118401501USDN1	0
2	18	01	001	1	001	18	4020	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402001USDN1	0
2	18	01	001	1	001	18	4021	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402101USDN1	0
2	18	01	001	1	001	18	4022	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402201USDN1	0
2	18	01	001	1	001	18	4023	01	USD	N	1	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402301USDN1	0
2	18	01	001	1	001	18	6001	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118600101USDN3	0
2	18	01	001	1	001	18	4021	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402101USDN3	0
2	18	01	001	1	001	18	4250	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118425001USDN3	0
2	18	01	001	1	001	18	3203	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320301USDN7	0
2	18	01	001	1	001	18	3204	01	USD	N	7	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320401USDN7	0
2	12	00	000	1	001	12	1008	01	USD	N	7	26/6/2017 17:43:36,897000	26/5/2017 11:41:41,948229	0000	2359	100000	21200000100112100801USDN7	1
2	02	00	000	1	001	02	3217	01	USD	N	2	31/12/2999 0:00:00,000000	28/6/2017 14:51:27,825000	0800	2000	1000000	20200000100102321701USDN2	0
2	18	01	001	1	001	18	4022	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402201USDN3	0
2	01	01	001	1	001	01	0110	01	USD	N	1	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,276604	0000	2400	10000000	20101001100101011001USDN1	0
2	01	01	001	1	001	01	0110	01	USD	N	2	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,279870	0000	2400	10000000	20101001100101011001USDN2	0
2	01	01	001	1	001	01	0110	01	USD	N	3	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,283071	0000	2400	10000000	20101001100101011001USDN3	0
2	18	01	001	1	001	18	4023	01	USD	N	3	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118402301USDN3	0
2	01	01	001	1	001	01	0110	01	USD	N	4	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,285860	0000	2400	10000000	20101001100101011001USDN4	0
2	01	01	001	1	001	01	0110	01	USD	N	5	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,288764	0000	2400	10000000	20101001100101011001USDN5	0
2	01	01	001	1	001	01	0110	01	USD	N	6	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,292139	0000	2400	10000000	20101001100101011001USDN6	0
2	01	01	001	1	001	01	0110	01	USD	N	7	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,295684	0000	2400	10000000	20101001100101011001USDN7	0
2	01	00	000	1	001	01	9545	01	USD	N	1	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,367620	0000	2400	10000000	20100000100101954501USDN1	0
2	01	00	000	1	001	01	9545	01	USD	N	2	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,370609	0000	2400	10000000	20100000100101954501USDN2	0
2	01	00	000	1	001	01	9545	01	USD	N	3	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,374221	0000	2400	10000000	20100000100101954501USDN3	0
2	01	00	000	1	001	01	9545	01	USD	N	4	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,378519	0000	2400	10000000	20100000100101954501USDN4	0
2	01	00	000	1	001	01	9545	01	USD	N	5	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,383444	0000	2400	10000000	20100000100101954501USDN5	0
2	01	00	000	1	001	01	9545	01	USD	N	6	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,387441	0000	2400	10000000	20100000100101954501USDN6	0
2	01	00	000	1	001	01	9545	01	USD	N	7	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,391914	0000	2400	10000000	20100000100101954501USDN7	0
2	01	01	001	1	001	01	0127	01	USD	N	1	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,468272	0000	2400	10000000	20101001100101012701USDN1	0
2	01	01	001	1	001	01	0127	01	USD	N	2	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,471599	0000	2400	10000000	20101001100101012701USDN2	0
2	01	01	001	1	001	01	0127	01	USD	N	3	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,474719	0000	2400	10000000	20101001100101012701USDN3	0
2	01	01	001	1	001	01	0127	01	USD	N	4	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,478990	0000	2400	10000000	20101001100101012701USDN4	0
2	01	01	001	1	001	01	0127	01	USD	N	5	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,481912	0000	2400	10000000	20101001100101012701USDN5	0
2	01	01	001	1	001	01	0127	01	USD	N	6	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,485857	0000	2400	10000000	20101001100101012701USDN6	0
2	01	01	001	1	001	01	0127	01	USD	N	7	31/12/2999 0:00:00,000000	2/3/2014 11:42:05,488697	0000	2400	10000000	20101001100101012701USDN7	0
2	18	01	001	1	001	18	3206	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320601USDN6	0
2	18	01	001	1	001	18	3207	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320701USDN6	0
2	18	01	001	1	001	18	3208	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118320801USDN6	0
2	18	01	001	1	001	18	4000	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400001USDN6	0
2	18	01	001	1	001	18	4001	01	USD	N	6	31/12/2999 0:00:00,000000	1/1/2002 0:00:00,000000	0000	2359	10000000	21801001100118400101USDN6	0
